BSC_FECHA,SYR4_GROSS_SALES,SYR4_GROSS_SALES_CMP,SYR4_GROSS_SAL_LY,SYR5_GROSS_SALES,SYR5_GROSS_SAL_LY,SMG_OVERALL,SMG_COUNT,SMG_DEF_ZONE,SYR_GROSS_SALES,SYR_NET_SALES,SYR_NET_SALES_CMP_LY,SYR_NET_SALES_LW,SYR_NET_SALES_LY,SYR_NET_SALES_CMP_LY2,SYR_TRANS,SYR_TRANS_CMP_LY,SYR_TRANS_LY,SYR_CREW_HR,SYR_MNGR_HR,SYR_GUID_HR,SYR_CASH_MM,SYR_LTN_SAL,SYR_EMPL_MEAL,SYR_MNGR_MEAL,SYR_LABOR,SYR_LABOR_SALES_REF,SYR_MNGR_VOID_AMT,SYR_REG_VOID_AMT,SYR_COUPONS,SYR_DISCOUNTS,SYR_SERVICE_TIME,SYR_NET_SALES_HR,SYR_TRANS_HR,SYR2_GROSS_SALES,SYR2_NET_SALES,UNO,SYR3_GROSS_SALES,SYR3_GROSS_SALES_CMP,SYR3_GROSS_SAL_LY,FECHA_REF,DIVISION,AREA,DISTRICT,STORE,INFS_VTA_ACTUAL
2.- Fri 03/12/2021,29309.47,29309.47,28734,406687.39,357596,,,,7037.38,6750.28,6750.28,6749,6413,6750.28,739,739,774,116.25,0,116.75,-171,585,16.55,82.15,1171,7037.38,0,75.81,188.4,0,192,6750.28,739,0,0,1,29309.47,29309.47,28734,21P03W1 - 03/12/2021,DIVISION 42,Area  014,Distrito  049,07851 - Crown Point (Are-D49),6750.28
2.- Fri 03/12/2021,20975.87,20975.87,21964,276420.43,269005,3,3,0,4736.73,4581.07,4581.07,4417,4621,4581.07,476,476,540,109.85,0,100.5,9,153,0,32.18,1165,4736.73,0,19.33,123.48,0,188.89,4581.07,476,0,0,1,20975.87,20975.87,21964,21P03W1 - 03/12/2021,DIVISION 42,Area  014,Distrito  051,07852 - Seymour (Are-D51),4581.07
2.- Fri 03/12/2021,23930.72,23930.72,19536,286476.99,250566,,,,6089.13,5989.88,5989.88,5305,4327,5989.88,585,585,494,136.83,0,118.02,-3,1151,2.69,42.91,1372,6089.13,0,42.89,36.71,16.94,240.88,5989.88,585,0,0,1,23930.72,23930.72,19536,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  004,07863 - Utopia (Are-D4),5989.88
2.- Fri 03/12/2021,20300.24,20300.24,21525,244695.3,210008,,,,4904.2,4821.76,4821.76,4312,4440,4821.76,495,495,551,104.07,0,103.58,1,973,14.53,7.49,1071,4904.2,0,100.76,48.14,12.28,274.66,4821.76,495,0,0,1,20300.24,20300.24,21525,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,07866 - Sunrise (Are-D21),4821.76
2.- Fri 03/12/2021,17838.03,17838.03,16933,214884.82,202797,,,,4151.45,3886.32,3886.32,3694,3384,3886.32,446,446,435,103.92,0,102.25,2,147,6.95,82.71,1124,4151.45,0,22.05,175.47,0,153,3886.32,446,0,0,1,17838.03,17838.03,16933,21P03W1 - 03/12/2021,DIVISION 42,Area  015,Distrito  057,07870 - Northshore (Are-D57),3886.32
2.- Fri 03/12/2021,21678.07,21678.07,23167,252697.76,256690,,,,4536.77,4390.54,4390.54,4262,4511,4390.54,525,525,542,80.68,0,106,-1,145,4.84,31.92,802,4536.77,0,21.11,109.47,0,155,4390.54,525,0,0,1,21678.07,21678.07,23167,21P03W1 - 03/12/2021,DIVISION 42,Area  015,Distrito  052,07872 - Hardin Valley (Are-D52),4390.54
2.- Fri 03/12/2021,29990.56,29990.56,30175,378862.48,373888,,,,6809.23,6710.48,6710.48,7325,6706,6710.48,656,656,761,114.73,0,132.43,-2361,472,3.29,0,1154,6809.23,0,136.31,66.71,28.75,244.99,6710.48,656,0,0,1,29990.56,29990.56,30175,21P03W1 - 03/12/2021,DIVISION 32,Area  012,Distrito  007,07918 - Lake Wales (Are-D7),6710.48
2.- Fri 03/12/2021,23448.16,23448.16,22644,299968.84,287252,,,,5589.29,5469.31,5469.31,5393,5201,5469.31,525,525,578,130,0,120.96,6,754,2,0,1282,5589.29,0,24.39,24.06,93.92,239.56,5469.31,525,0,0,1,23448.16,23448.16,22644,21P03W1 - 03/12/2021,DIVISION 32,Area  003,Distrito  008,07952 - Golden Rod /Colonial (Are-D8),5469.31
2.- Fri 03/12/2021,21902.02,21902.02,20609,288019.69,251609,0,1,0,5368.72,5307.36,5307.36,5209,4587,5307.36,492,492,507,98.05,0,105.71,-1,687,0,9.15,1078,5368.72,0,42.2,22.16,30.05,225.42,5307.36,492,0,0,1,21902.02,21902.02,20609,21P03W1 - 03/12/2021,DIVISION 30,Area  023,Distrito  037,07962 - Hialeah Gardens (Are-D37),5307.36
2.- Fri 03/12/2021,25187.89,25187.89,24878,323053.92,319546,,,,5929.05,5797.04,5797.04,5778,5044,5797.04,522,522,546,102.82,0,116.14,23,775,16.63,8.78,1206,5929.05,0,19.82,45.5,61.1,172.22,5797.04,522,0,0,1,25187.89,25187.89,24878,21P03W1 - 03/12/2021,DIVISION 40,Area  005,Distrito  013,08028 - Walton (Are-D13),5797.04
2.- Fri 03/12/2021,25737.78,25737.78,26464,306509.5,315360,,,,5922.38,5868.32,5868.32,5895,5792,5868.32,488,488,568,83.27,0,129,3,451,2.5,0,802,5922.38,0,21.36,14.34,37.22,242.35,5868.32,488,0,0,1,25737.78,25737.78,26464,21P03W1 - 03/12/2021,DIVISION 40,Area  005,Distrito  015,08045 - North Loop (Are-D15),5868.32
2.- Fri 03/12/2021,29737.69,29737.69,30662,378895.81,376184,,,,7034.07,6956.09,6956.09,6767,6374,6956.09,738,738,730,128.1,0,129.48,-42,1087,22.57,6.18,1326,7034.07,0,77.64,13.92,35.31,203.91,6956.09,738,0,0,1,29737.69,29737.69,30662,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  032,08141 - Miramar (Are-D32),6956.09
2.- Fri 03/12/2021,31048.03,31048.03,26796,426931.47,351797,1,2,0,7369.91,7121.12,7121.12,7246,6290,7121.12,756,756,748,133.1,0,130.52,34,737,17.75,34.43,1340,7369.91,0,51.71,150.72,45.89,196.96,7121.12,756,0,0,1,31048.03,31048.03,26796,21P03W1 - 03/12/2021,DIVISION 30,Area  022,Distrito  022,08142 - Stuart (Are-D22),7121.12
2.- Fri 03/12/2021,25826.19,25826.19,19046,304933.69,231840,1,1,0,6136.55,5954.09,5954.09,5629,3759,5954.09,547,547,414,126.35,0,104.81,14,632,12.43,17.18,1310,6136.55,0,30.03,63.5,89.35,230.15,5954.09,547,0,0,1,25826.19,25826.19,19046,21P03W1 - 03/12/2021,DIVISION 32,Area  003,Distrito  060,01757 - New Smyrna (Are-D60),5954.09
2.- Fri 03/12/2021,22080.32,22080.32,21817,285101.22,265770,0,1,1,5011.01,4899.15,4899.15,4990,4487,4899.15,528,528,538,122.88,0,115.44,-5,595,0,7.68,1177,5011.01,0,37.89,40.84,63.34,198.85,4899.15,528,0,0,1,22080.32,22080.32,21817,21P03W1 - 03/12/2021,DIVISION 32,Area  003,Distrito  061,01759 - Granada (Are-D61),4899.15
2.- Fri 03/12/2021,23496.45,23496.45,19242,296796.87,234058,2,2,0,5245.29,5154.75,5154.75,5269,4064,5154.75,531,531,462,105.52,0,115.45,-51,193,7.85,4.38,964,5245.29,0,15.13,40.89,37.42,153.4,5154.75,531,0,0,1,23496.45,23496.45,19242,21P03W1 - 03/12/2021,DIVISION 32,Area  003,Distrito  060,01761 - Volusia Ave (Are-D60),5154.75
2.- Fri 03/12/2021,21165.85,21165.85,19521,272421.05,239417,,,,4874.54,4773.54,4773.54,4527,4336,4773.54,535,535,532,109.35,0,112.57,4,961,12.29,19.37,1169,4874.54,12.84,33.43,45.69,23.65,185.97,4773.54,535,0,0,1,21165.85,21165.85,19521,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  002,01887 - Linton (Are-D2),4773.54
2.- Fri 03/12/2021,18654.61,18654.61,19331,200956.08,219679,,,,4407.25,4241.95,4241.95,3849,3942,4241.95,447,447,489,81.55,0,114.67,57,285,27.69,45.43,952,4407.25,0,3.24,86.9,5.28,171.64,4241.95,447,0,0,1,18654.61,18654.61,19331,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  031,01892 - Nw 87th Avenue (Are-D31),4241.95
2.- Fri 03/12/2021,25452.93,25452.93,21548,321093.02,282586,,,,6094.61,6013.41,6013.41,6427,4821,6013.41,566,566,546,127.1,0,111.77,-3,1005,2,7.59,1155,6094.61,0,39.22,46.47,25.14,166.01,6013.41,566,0,0,1,25452.93,25452.93,21548,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  004,01910 - Hialeah W 68th (Are-D4),6013.41
2.- Fri 03/12/2021,26001.37,26001.37,30102,301593.83,325243,,,,5750.42,5606.39,5606.39,5559,6280,5606.39,620,620,809,114.52,0,112.72,2,661,5.09,17.83,1250,5750.42,0,12.7,59.94,61.17,224.61,5606.39,620,0,0,1,26001.37,26001.37,30102,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,01911 - Cypress Creek (Are-D21),5606.39
2.- Fri 03/12/2021,32160.84,32160.84,33609,385621.51,380289,1,2,0,7068.31,6870.31,6870.31,6919,7014,6870.31,764,764,905,137.65,0,126.3,-4,976,13.24,20.47,1310,7068.31,0,112.56,77.31,86.98,220.27,6870.31,764,0,0,1,32160.84,32160.84,33609,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  023,01912 - W. Commercial (Are-D23),6870.31
2.- Fri 03/12/2021,23138.56,23138.56,22877,296454,289275,,,,5427.15,5325.04,5325.04,4856,5140,5325.04,563,563,598,101.32,0,105.3,2,727,20.64,8.98,1081,5427.15,0,17.36,39.49,33,240.5,5325.04,563,0,0,1,23138.56,23138.56,22877,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,01932 - Davie Blvd. (Are-D21),5325.04
2.- Fri 03/12/2021,22110.98,22110.98,21775,280182.18,283034,,,,4883.19,4823.49,4823.49,4904,4559,4823.49,575,575,606,115.72,0,108.16,0,1074,10.71,1.54,1199,4883.19,0,58.63,22.89,24.56,186.03,4823.49,575,0,0,1,22110.98,22110.98,21775,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  002,01933 - Boca (Are-D2),4823.49
2.- Fri 03/12/2021,19124.63,19124.63,17487,243627.5,216043,1,1,0,4146.63,4008.62,4008.62,4103,3640,4008.62,468,468,450,107.03,0,100.73,-13,322,16.49,39.23,1169,4146.63,0,35.01,58.46,23.83,171.8,4008.62,468,0,0,1,19124.63,19124.63,17487,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  056,01934 - Atlantic Blvd. (Are-D56),4008.62
2.- Fri 03/12/2021,24137.8,24137.8,26959,332168.95,310911,0,1,1,5862.65,5812.29,5812.29,5122,5474,5812.29,614,614,679,110.28,0,111.18,-2390,952,0,0,1219,5862.65,12.07,62.74,28.72,21.64,332.23,5812.29,614,0,0,1,24137.8,24137.8,26959,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,01938 - Oakland Park (Are-D21),5812.29
2.- Fri 03/12/2021,37930.73,37930.73,29503,452177.1,355883,,,,8736.1,8548.25,8548.25,7639,6754,8548.25,890,890,810,149.77,0,157.02,-12,1453,31.57,32.15,1588,8736.1,0,52.46,85.33,38.8,182.45,8548.25,890,0,0,1,37930.73,37930.73,29503,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  023,01939 - Lauderhill (Are-D23),8548.25
2.- Fri 03/12/2021,28047.99,28047.99,27504,364665.37,353635,,,,6646.44,6491.68,6491.68,6128,5934,6491.68,726,726,739,134.63,0,128.54,16,780,26.86,0,1345,6646.44,0,75.23,76.33,51.57,291.87,6491.68,726,0,0,1,28047.99,28047.99,27504,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  056,01940 - Margate (Are-D56),6491.68
2.- Fri 03/12/2021,16482.54,16482.54,17731,211570.11,219570,3,3,0,3821.49,3766.01,3766.01,3531,4020,3766.01,396,396,481,101.28,0,101.06,12,513,0,14.97,951,3821.49,13.36,24.25,24.14,16.37,238.57,3766.01,396,0,0,1,16482.54,16482.54,17731,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  029,01942 - W. Oakland Park (Are-D29),3766.01
2.- Fri 03/12/2021,13445.03,13445.03,13603,165589.55,157048,,,,2961.42,2902.22,2902.22,2807,2308,2902.22,346,346,305,72.75,0,88.96,-8,287,2,0,890,2961.42,0,48.76,27.86,29.34,,2902.22,346,0,0,1,13445.03,13445.03,13603,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,01943 - E. Oakland Park (Are-D21),2902.22
2.- Fri 03/12/2021,22780.47,22780.47,23958,293872.19,299892,1,1,0,5727.05,5646.48,5646.48,5708,5041,5646.48,611,611,626,106.27,0,111.9,-13,553,8.19,12.48,1087,5727.05,0,51.69,31.58,28.32,240.7,5646.48,611,0,0,1,22780.47,22780.47,23958,21P03W1 - 03/12/2021,DIVISION 30,Area  022,Distrito  001,01944 - N. Military Trail (Are-D1),5646.48
2.- Fri 03/12/2021,33764.09,33764.09,35343,401232.51,423487,,,,7527.98,7413.72,7413.72,6997,7674,7413.72,835,835,947,133.73,0,125.71,-3,756,0,26.8,1387,7527.98,1.49,69.24,27.46,60,213.54,7413.72,835,0,0,1,33764.09,33764.09,35343,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,01945 - State Road 84 (Are-D21),7413.72
2.- Fri 03/12/2021,23718.88,23718.88,23621,314950.04,289318,3,3,0,5717.77,5676.64,5676.64,5306,5297,5676.64,549,549,607,114.67,0,125.04,1,817,0,8.74,1056,5717.77,0,62.95,8.15,24.24,235.28,5676.64,549,0,0,1,23718.88,23718.88,23621,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  003,01947 - 10th Ave (Are-D3),5676.64
2.- Fri 03/12/2021,33372.26,33372.26,30193,416303.72,369685,,,,7468.76,7367.81,7367.81,6162,7064,7367.81,795,795,766,115.5,0,119.83,-27,1066,15.52,5,1259,7468.76,0,39.57,51.89,28.54,152.43,7367.81,795,0,0,1,33372.26,33372.26,30193,21P03W1 - 03/12/2021,DIVISION 30,Area  022,Distrito  022,01948 - Jupiter (Are-D22),7367.81
2.- Fri 03/12/2021,20621.78,20621.78,21505,248660.21,259684,,,,5029.59,4943.66,4943.66,4328,4496,4943.66,537,537,549,116.35,0,111.91,13,905,10.49,20.97,1178,5029.59,0,38.36,37.46,17.01,202.29,4943.66,537,0,0,1,20621.78,20621.78,21505,21P03W1 - 03/12/2021,DIVISION 30,Area  023,Distrito  025,01949 - Hollywood Blvd. (Are-D25),4943.66
2.- Fri 03/12/2021,19723.81,19723.81,18686,252007.98,232500,,,,4359.23,4313.93,4313.93,4201,4060,4313.93,487,487,479,100.87,0,107.6,-10,657,5.79,9.38,971,4359.23,8.56,83.83,19.12,11.01,272.54,4313.93,487,0,0,1,19723.81,19723.81,18686,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  002,01955 - W Boynton Beach (Are-D2),4313.93
2.- Fri 03/12/2021,20537.18,20537.18,21174,251296.39,266063,,,,4578.24,4505.38,4505.38,4579,4388,4505.38,523,523,576,101.68,0,99.85,-4,523,1.34,7.49,1135,4578.24,0,53.21,16.05,47.98,253.47,4505.38,523,0,0,1,20537.18,20537.18,21174,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  021,01956 - E. Commercial (Are-D21),4505.38
2.- Fri 03/12/2021,41357.49,41357.49,37310,515609.38,435997,0,1,0,10171.6,10072.69,10072.69,9908,8699,10072.69,851,851,849,159.23,0,147.45,15,1522,11.95,16.26,1591,10171.6,0,64.5,35.99,34.71,301.47,10072.69,851,0,0,1,41357.49,41357.49,37310,21P03W1 - 03/12/2021,DIVISION 30,Area  023,Distrito  035,01970 - Florida City (Are-D35),10072.69
2.- Fri 03/12/2021,30953.3,30953.3,26208,374118.62,309185,1,2,1,7470.8,7345.88,7345.88,6639,5703,7345.88,738,738,628,110.22,0,135.08,-19,993,6.59,0,1133,7470.8,0,49.45,67.72,50.61,219.47,7345.88,738,0,0,1,30953.3,30953.3,26208,21P03W1 - 03/12/2021,DIVISION 32,Area  003,Distrito  061,02010 - Dunlawton (Are-D61),7345.88
2.- Fri 03/12/2021,21641.58,21641.58,24543,271578.78,280164,,,,4994.52,4927.69,4927.69,4322,4783,4927.69,478,478,557,88.02,0,107.8,-19,253,5.29,21.96,1095,4994.52,0,35.94,24.82,14.76,277.53,4927.69,478,0,0,1,21641.58,21641.58,24543,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  004,02013 - Red Road (Are-D4),4927.69
2.- Fri 03/12/2021,21386.22,21386.22,19977,274199.58,231811,2,2,0,5562.4,5437.7,5437.7,4914,4551,5437.7,573,573,522,110.1,0,111.98,-21,449,9.17,13.49,1130,5562.4,0,3.82,23.49,78.55,142.37,5437.7,573,0,0,1,21386.22,21386.22,19977,21P03W1 - 03/12/2021,DIVISION 32,Area  003,Distrito  061,02062 - Williamson (Are-D61),5437.7
2.- Fri 03/12/2021,34078.33,34078.33,32817,438102.01,409490,,,,8333.01,8174.49,8174.49,7270,7174,8174.49,798,798,811,130.97,0,144.64,-7,919,16.79,26.16,1282,8333.01,0,65.8,63.53,52.04,239.71,8174.49,798,0,0,1,34078.33,34078.33,32817,21P03W1 - 03/12/2021,DIVISION 30,Area  022,Distrito  058,02068 - St. Lucie West (Are-D58),8174.49
2.- Fri 03/12/2021,23872.05,23872.05,25151,315840.95,312698,1,1,0,5509.62,5379.23,5379.23,4949,5638,5379.23,584,584,671,143.52,0,125.72,-2,694,0,46.19,1629,5509.62,0,30.81,48.21,35.99,180.62,5379.23,584,0,0,1,23872.05,23872.05,25151,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  032,02072 - Flamingo Road (Are-D32),5379.23
2.- Fri 03/12/2021,16288.2,16288.2,16065,206817.03,212317,0,1,1,3935.12,3871.91,3871.91,3653,3404,3871.91,413,413,404,93.65,0,112.54,-1,462,22.11,0,1012,3935.12,0,49.94,32.43,8.67,245.06,3871.91,413,0,0,1,16288.2,16288.2,16065,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  032,02077 - Cooper City (Are-D32),3871.91
2.- Fri 03/12/2021,23106.93,23106.93,23935,305365.73,301813,1,1,0,5596.55,5472.19,5472.19,4989,4931,5472.19,559,559,597,109.58,0,117.18,-17,879,9.69,20.11,1192,5596.55,0,38.12,43.36,51.2,216.17,5472.19,559,0,0,1,23106.93,23106.93,23935,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  029,02079 - Sawgrass (Are-D29),5472.19
2.- Fri 03/12/2021,19781.92,19781.92,19471,239106.91,247044,,,,4509.17,4401.07,4401.07,4453,4804,4401.07,436,436,540,88.52,0,104.54,-1,477,34.26,25.37,828,4509.17,0,50.27,30.92,17.55,185.57,4401.07,436,0,0,1,19781.92,19781.92,19471,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  063,02272 - W. Coral Way (Are-D63),4401.07
2.- Fri 03/12/2021,26677.08,26677.08,27432,335707.16,301876,,,,6480.39,6426.44,6426.44,5833,6784,6426.44,633,633,753,105.18,0,116.43,13,1032,0,0,1072,6480.39,0,5,35.92,18.03,219.03,6426.44,633,0,0,1,26677.08,26677.08,27432,21P03W1 - 03/12/2021,DIVISION 30,Area  023,Distrito  037,02336 - Nw 27th Avenue (Are-D37),6426.44
2.- Fri 03/12/2021,19777.83,19777.83,20662,268909.25,265069,,,,4430.48,4313.91,4313.91,4613,4563,4313.91,484,484,574,113.72,0,105.07,10,241,24.46,7.59,1269,4430.48,0,9.91,43.59,40.93,188.61,4313.91,484,0,0,1,19777.83,19777.83,20662,21P03W1 - 03/12/2021,DIVISION 30,Area  013,Distrito  002,02337 - E Boynton Beach (Are-D2),4313.91
2.- Fri 03/12/2021,24260.71,24260.71,26532,318678.2,321463,,,,5856.02,5697.56,5697.56,5511,5948,5697.56,596,596,716,128.42,0,110.66,-148,659,8.12,29.11,1281,5856.02,0,32.87,34.49,86.74,239.44,5697.56,596,0,0,1,24260.71,24260.71,26532,21P03W1 - 03/12/2021,DIVISION 30,Area  022,Distrito  001,02338 - Okeechobee & Jog (Are-D1),5697.56
2.- Fri 03/12/2021,16668.92,16668.92,16655,218622.87,208778,,,,4084.32,4004.86,4004.86,3839,3846,4004.86,417,417,445,95.62,0,101.51,-10,501,6.39,23.34,811,4084.32,0,6.38,37.36,12.37,184.76,4004.86,417,0,0,1,16668.92,16668.92,16655,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  031,02339 - Sw 8th  67th Ave (Are-D31),4004.86
2.- Fri 03/12/2021,28220.19,28220.19,27386,355624.62,337543,1,1,0,6715.95,6582.74,6582.74,6498,6281,6582.74,640,640,660,111.35,0,118.15,-17,739,2.5,28.56,1325,6715.95,0,104.74,59.5,42.65,276.17,6582.74,640,0,0,1,28220.19,28220.19,27386,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  032,02401 - Silver Lakes (Are-D32),6582.74
2.- Fri 03/12/2021,32799.74,32799.74,31087,431051.99,389562,0,1,1,7258.21,7104.66,7104.66,7352,6618,7104.66,738,738,791,120.92,0,131.6,26,1467,5.85,32.55,1150,7258.21,0,101.16,51.01,64.14,325.14,7104.66,738,0,0,1,32799.74,32799.74,31087,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  029,02403 - Sunset Strip (Are-D29),7104.66
2.- Fri 03/12/2021,31859.6,31859.6,33305,385436.69,387069,1,1,0,6388.23,6327.56,6327.56,6553,7263,6327.56,651,651,817,111.75,0,124.32,0,948,14.66,24.18,1137,6388.23,0,52.86,15.75,6.08,267.99,6327.56,651,0,0,1,31859.6,31859.6,33305,21P03W1 - 03/12/2021,DIVISION 30,Area  023,Distrito  037,02434 - Liberty City (Are-D37),6327.56
2.- Fri 03/12/2021,19046.7,19046.7,20899,261064.78,253082,,,,5065.11,4990.68,4990.68,5128,5453,4990.68,481,481,596,101.6,0,104.94,-1,737,3.15,11.24,1003,5065.11,0,15.89,40.88,19.16,201.35,4990.68,481,0,0,1,19046.7,19046.7,20899,21P03W1 - 03/12/2021,DIVISION 30,Area  021,Distrito  031,02454 - West Doral (Are-D31),4990.68
1.- Thu 03/11/2021,16578.66,16578.66,17243,281052.13,272102,4,4,0,4262.5,4169.46,4169.46,4372,4483,4169.46,478,478,553,100.47,0,101.96,-1,299,5.09,7.54,1028,4262.5,0,33.7,48.59,31.82,158.11,4169.46,478,0,0,1,16578.66,16578.66,17243,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  003,08866 - S Military (Are-D3),4169.46
1.- Thu 03/11/2021,20402.52,20402.52,18040,312929.46,287415,,,,5509.81,5407.55,5407.55,5253,4227,5407.55,618,618,582,167.2,0,106.5,-12,814,30.65,13.07,1645,5509.81,0,37.08,39.81,18.73,192.76,5407.55,618,0,0,1,20402.52,20402.52,18040,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  056,08961 - W. Hillsboro Blvd. (Are-D56),5407.55
1.- Thu 03/11/2021,15453.62,15453.62,16385,255871.65,242286,,,,3929.09,3842.03,3842.03,4285,4251,3842.03,468,468,561,108.45,0,99.1,-8,198,12.84,30.71,1053,3929.09,0,83.54,28.55,14.96,180.83,3842.03,468,0,0,1,15453.62,15453.62,16385,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  022,08963 - Lake Park (Are-D22),3842.03
1.- Thu 03/11/2021,10953.12,10953.12,11199,167771.48,175489,,,,2965.23,2938.54,2938.54,2908,3118,2938.54,330,330,404,80.55,0,101.66,-2,182,0,0,803,2965.23,0,48.56,14.4,12.29,234.42,2938.54,330,0,0,1,10953.12,10953.12,11199,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  032,09005 - Sheridan  I-75 (Are-D32),2938.54
1.- Thu 03/11/2021,18863.75,18863.75,22151,299451.59,338878,,,,5381.85,5323.03,5323.03,3192,5936,5323.03,625,625,781,119.17,0,117.3,7,716,7.82,5,1108,5381.85,0,43.17,22.36,23.64,252.01,5323.03,625,0,0,1,18863.75,18863.75,22151,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  025,09008 - Pembroke Pines (Are-D25),5323.03
1.- Thu 03/11/2021,18824.65,18824.65,19516,294671.97,288880,,,,5505.81,5396.84,5396.84,4601,5262,5396.84,558,558,584,112.78,0,110.54,-4,751,14.11,16.69,1184,5505.81,0,47.9,43.56,34.61,184.24,5396.84,558,0,0,1,18824.65,18824.65,19516,21P03W1 - 03/11/2021,DIVISION 32,Area  012,Distrito  026,09108 - Sunrise Plaza (Are-D26),5396.84
1.- Thu 03/11/2021,15529.58,15529.58,14677,246290.04,226321,1,1,0,4127.58,4034.16,4034.16,4071,3823,4034.16,467,467,483,87.33,0,96.6,-10,277,10.43,10.88,815,4127.58,0,7.9,42.78,29.33,247.9,4034.16,467,0,0,1,15529.58,15529.58,14677,21P03W1 - 03/11/2021,DIVISION 32,Area  003,Distrito  060,09113 - Taylor Road (Are-D60),4034.16
1.- Thu 03/11/2021,19747.27,19747.27,18769,326438.75,300398,,,,5560.87,5431.53,5431.53,5531,5074,5431.53,560,560,599,114.38,0,115.59,-5,105,13.88,0,1091,5560.87,2.14,46.37,93.03,22.43,235.12,5431.53,560,0,0,1,19747.27,19747.27,18769,21P03W1 - 03/11/2021,DIVISION 32,Area  012,Distrito  006,09170 - N Sebring (Are-D6),5431.53
1.- Thu 03/11/2021,15296.86,15296.86,13854,256961.29,233506,,,,4319.65,4277.88,4277.88,3944,3864,4277.88,412,412,437,94.95,0,92.9,1,283,0,0,870,4319.65,0,38.71,10.36,31.41,205.14,4277.88,412,0,0,1,15296.86,15296.86,13854,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  063,09248 - 147th  Bird Road (Are-D63),4277.88
1.- Thu 03/11/2021,15576.41,15576.41,14634,243703.97,197610,1,1,0,3841.09,3781.96,3781.96,4164,3850,3781.96,439,439,477,105.85,0,100.54,-2,357,0,17.18,1029,3841.09,0,32.57,18.51,23.44,177.35,3781.96,439,0,0,1,15576.41,15576.41,14634,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  002,09250 - Woolbright (Are-D2),3781.96
1.- Thu 03/11/2021,17407.58,17407.58,17310,290505.03,272332,0,1,0,4524.1,4462.13,4462.13,4203,4546,4462.13,448,448,486,99,0,108.09,0,17,0,14.38,986,4524.1,0,36.51,47.59,0,175.33,4462.13,448,0,0,1,17407.58,17407.58,17310,21P03W1 - 03/11/2021,DIVISION 32,Area  012,Distrito  006,09253 - Arcadia (Are-D6),4462.13
1.- Thu 03/11/2021,24248.62,24248.62,23091,385080.73,343984,1,1,0,6169.87,6060.67,6060.67,6683,6108,6060.67,638,638,735,112.38,0,118.43,-1,698,10.03,6.17,1098,6169.87,0,46.9,58.02,34.98,193.55,6060.67,638,0,0,1,24248.62,24248.62,23091,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  037,09322 - Coconut Grove (Are-D37),6060.67
1.- Thu 03/11/2021,13961.28,13961.28,12037,245196.71,201436,1,1,0,4149.83,4074.84,4074.84,3570,3412,4074.84,440,440,415,91.08,0,101.05,-2,591,0,10,911,4149.83,0,49.12,40.85,24.14,226.61,4074.84,440,0,0,1,13961.28,13961.28,12037,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  031,09390 - Flagler Street (Are-D31),4074.84
